ID,NO,sp,ADULTE,JUVENIL,AGE,ORIGINE,TYPE_PRELE,KANTON,GEMEINDE,LOKALITAET,LATITUDE,LONGITUDE,PR,TAG,MONAT,JAHR,DATE,DATEJ,DATEJC,PTD,DCD,QUI,X_CH1903,Y_CH1903,cnha_CH1903,KM2_CH1903,N5_CH1903,XN5_CH1903,YN5_CH1903,GEWICHT,JAGDT,FANG_MARZ,FANG_SOMMER,FANG_HERBST,dH_reg,dC,dN,MYINDEX_dH_2019_reg,MYINDEX_dN,PROVENANCE_2019_reg,regiobio6,dH_scaled,dH_correct,dH,reg_dH,bc,MYINDEX_dH_2019_voigt,PROVENANCE_voigt,MYINDEX_dH (report Woodcock 2016),BEMERKUNGEN
2015PURASA-13,PURASA-13,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.22802394,8.93450119,5,29,10,2015,29/10/2015,298,44,61,31,21,715400,120720,71541207,715120,715120,717500,122500,290,1,0,0,0,-89.025,-24.9102134,4.032519606,9,4,,Versant sud des Alpes,-95.44,-95.44,-118.60,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015Rothmi-5,Rothmi-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Pampigny,Fermens,46.561424,6.409633437,4,7,12,2015,7/12/2015,336,82,69,35,23,521100,157200,52111572,521157,520155,522500,157500,320,1,0,0,0,-88.9875,-24.747,8.107457909,9,8,,Plateau,-95.41,-95.41,-118.60,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015UELTYV-2,UELTYV-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Premier,Buclards,46.70711768,6.424510911,6,17,11,2015,17/11/2015,316,62,65,33,22,522450,173380,52241733,522173,520170,522500,172500,315,1,0,0,0,-88.7125,-23.885,7.345092649,9,7,,Jura,-95.19,-95.19,-118.40,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016ROSAOR-2,ROSAOR-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Val di Cozzo,46.09119787,9.056834903,5,9,11,2016,9/11/2016,308,54,63,32,21,725150,105700,72511057,725105,725105,727500,107500,317,1,0,0,0,-88.688068,-23.62,3.8,9,4,,Versant sud des Alpes,-95.17,-95.17,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017MEISHE-9,MEISHE-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val de Travers,La Baume,46.93698137,6.556500403,6,2,11,2017,2/11/2017,301,47,62,31,21,532830,198810,53281988,532198,530195,532500,197500,347,1,0,0,0,-88.67271663,NA,7.860051384,9,8,,Jura,-95.16,-95.16,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016GRUBLO-3,GRUBLO-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Medeglia,NA,46.10845508,8.981025719,5,22,10,2016,22/10/2016,291,37,59,30,20,719250,107500,71921075,719107,715105,717500,107500,344,1,0,0,0,-88.44557138,-24.76,7.45,9,7,,Versant sud des Alpes,-94.98,-94.98,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016PURASA-17,PURASA-17,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Robasano,46.1330336,8.926202152,5,16,11,2016,16/11/2016,315,61,64,32,22,714960,110150,71491101,714110,710110,712500,112500,325,1,0,0,0,-88.264856,-24.51,2.95,9,3,,Versant sud des Alpes,-94.83,-94.83,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016FiSCIV-18,FiSCIV-18,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.15268252,8.677353758,5,8,11,2016,8/11/2016,307,53,63,32,21,695696,112000,69561120,695112,695110,697500,112500,307,1,0,0,0,-87.96929725,-23.64,5.16,9,5,,Versant sud des Alpes,-94.60,-94.60,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016GNOSDA-1,GNOSDA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gambarogno,Neggia,46.10853526,8.836797885,4,17,10,2016,17/10/2016,286,32,58,29,20,708100,107300,70811073,708107,705105,707500,107500,325,1,0,0,0,-87.816826,-23.14,8.46,9,8,,Versant sud des Alpes,-94.47,-94.47,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015FISCIV-6,FISCIV-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,Romo,46.15512593,8.689927931,6,21,10,2015,21/10/2015,290,36,59,30,20,696663,112287,69661122,696112,695110,697500,112500,360,1,0,0,0,-87.3625,-24.39425,5.16482607,9,5,,Versant sud des Alpes,-94.11,-94.11,-117.30,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015MEISHE-9,MEISHE-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val-de-Travers,Grande Charbonnière,46.937005,6.571380222,6,14,11,2015,14/11/2015,313,59,64,32,22,533963,198800,53391988,533198,530195,532500,197500,310,1,0,0,0,-87.35,-24.67325,6.138679975,9,6,,Jura,-94.10,-94.10,-117.30,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016PURASA-16,PURASA-16,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Robasano,46.13234548,8.944171599,5,15,11,2016,15/11/2016,314,60,64,32,22,716350,110100,71631101,716110,715110,717500,112500,330,1,0,0,0,-87.2,-24.21,3.94,9,4,,Versant sud des Alpes,-93.98,-93.98,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2017DUCHPA-1,DUCHPA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Giffers,Guglera,46.75213803,7.255933958,5,2,11,2017,2/11/2017,301,47,62,31,21,586040,177900,58601779,586177,585175,587500,177500,300,1,0,0,0,-87.111797,NA,4.556827996,9,5,,Plateau,-93.91,-93.91,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015Fvui-2,Fvui-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Mauraz,Taillis,46.59752049,6.421997982,4,14,12,2015,14/12/2015,343,89,70,35,24,522100,161200,52211612,522161,520160,522500,162500,340,1,0,0,0,-87.075,-24.002,5.723481561,9,6,,Plateau,-93.88,-93.88,-117.00,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016BOIAOR-1,BOIAOR-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Pianturin,46.1419081,8.969028196,5,29,10,2016,29/10/2016,298,44,61,31,21,718250,111200,71821112,718111,715110,717500,112500,275,1,0,0,0,-86.9081885,-23.17,7.86,9,8,,Versant sud des Alpes,-93.75,-93.75,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016Buchmi1,Buchmi1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,JU,Rebeuvelier,Prés des Auges,47.31024577,7.437394126,NA,17,10,2016,17/10/2016,286,32,58,29,20,599906,239930,59992399,599239,595235,597500,237500,275,1,0,0,0,-86.8685705,-23.48,7.76,9,8,,Jura,-93.71,-93.71,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015Roch-2,Roch-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Le Lieu,Petit Risoud,46.66383168,6.299222685,4,16,11,2015,16/11/2015,315,61,64,32,22,512800,168700,51281687,512168,510165,512500,167500,348,1,0,0,0,-86.7875,-23.86865261,6.313365575,9,6,,Jura,-93.65,-93.65,-116.80,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015REZZONICOMA1,REZZONICOMA1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Alpe Bolla,46.04021843,9.012406227,6,29,10,2015,29/10/2015,298,44,61,31,21,721828,99964,72180999,721099,720095,722500,97500,310,1,0,0,0,-86.7375,-23.5044,5.570846497,9,6,,Versant sud des Alpes,-93.61,-93.61,-116.80,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014POSIAN-1,POSIAN-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Cernier,Combe d Amin,47.07970617,6.880827589,6,11,10,2014,11/10/2014,280,26,57,29,19,557638,214450,55762144,557214,555210,557500,212500,322,1,0,0,0,-86.5875,-24.59228571,5.66600898,9,6,,Jura,-93.49,-93.49,-116.60,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015GRUBLO-7,GRUBLO-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Tesserete,Gola du Lago,46.10416052,8.966029585,5,11,11,2015,11/11/2015,310,56,63,32,21,718100,107000,71811070,718107,715105,717500,107500,291,1,0,0,0,-86.1625,-23.58285277,5.538362593,9,6,,Versant sud des Alpes,-93.15,-93.15,-116.30,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014DUMAPI1,DUMAPI1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Sâles,La Crebillette,46.65719588,6.973142112,5,18,10,2014,18/10/2014,287,33,59,30,20,564370,167435,56431674,564167,560165,562500,167500,280,1,0,0,0,-85.9875,-24.252,4.112033067,9,4,,Plateau,-93.01,-93.01,-116.20,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016BIGNCA-1,BIGNCA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Le Spine,46.06973359,9.047796579,5,16,10,2016,16/10/2016,285,31,58,29,20,724500,103300,72451033,724103,720100,722500,102500,360,1,0,0,0,-85.93719,-22.02,9.7,9,10,,Versant sud des Alpes,-92.97,-92.97,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016GNOSDA-8,GNOSDA-8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gambarogno,Lierna,46.08315868,8.851663225,4,20,10,2016,20/10/2016,289,35,59,30,20,709300,104500,70931045,709104,705100,707500,102500,332,1,0,0,0,-85.82622913,-24.36,6.45,9,6,,Versant sud des Alpes,-92.88,-92.88,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016FISCIV-15,FISCIV-15,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.16358095,8.590307413,5,5,11,2016,5/11/2016,304,50,62,31,21,688954,113109,68891131,688113,685110,687500,112500,341,1,0,0,0,-85.7364405,-23.73,7.58,9,8,,Versant sud des Alpes,-92.81,-92.81,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014MEISHE6,MEISHE6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Lignières,Chuffort,47.09847405,7.009551099,6,17,10,2014,17/10/2014,286,32,58,29,20,567425,216475,56742164,567216,565215,567500,217500,348,1,0,0,0,-85.6375,-25.13628571,4.808334544,9,5,,Jura,-92.73,-92.73,-115.90,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015GIAMGI9,GIAMGI9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,NA,46.04915917,8.860268187,5,8,11,2015,8/11/2015,307,53,63,32,21,710034,100733,71001007,710100,710100,712500,102500,220,1,0,0,0,-85.4,-24.0672,5.347865993,9,5,,Versant sud des Alpes,-92.54,-92.54,-115.70,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016FISCIV-20,FISCIV-20,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.16675693,8.623341297,3,12,11,2016,12/11/2016,311,57,64,32,22,691500,113500,69151135,691113,690110,692500,112500,338,1,0,0,0,-85.32041363,-22.81,6.57,9,7,,Versant sud des Alpes,-92.48,-92.48,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016GRUBLO-6,GRUBLO-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Di Lugaggia,Gola di Lago,46.10502485,8.968640727,5,8,11,2016,8/11/2016,307,53,63,32,21,718300,107100,71831071,718107,715105,717500,107500,300,1,0,0,0,-85.28148188,-23.01,6.43,9,6,,Versant sud des Alpes,-92.45,-92.45,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2017SAVAJE-1,SAVAJE-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Maules,Maules,46.65045329,6.99911759,5,11,11,2017,11/11/2017,310,56,63,32,21,566354,166674,56631666,566166,565165,567500,167500,339,1,0,0,0,-85.28105925,NA,6.635810984,9,7,,Plateau,-92.44,-92.44,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016GNOSDA-10,GNOSDA-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gambarogno,Neggia,46.10758771,8.840654116,4,6,11,2016,6/11/2016,305,51,62,31,21,708400,107200,70841072,708107,705105,707500,107500,317,1,0,0,0,-85.27394438,-24.1,4.82,9,5,,Versant sud des Alpes,-92.44,-92.44,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2017YERLMI-1,YERLMI-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Farvagny,Posat,46.734281,7.049717,5,28,10,2017,28/10/2017,297,43,61,31,21,570273,175972,57021759,570175,570175,572500,177500,320,1,0,0,0,-84.837669,NA,7.249595659,8,7,,Plateau,-92.09,-92.09,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015PillJL-1,PillJL-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,St-Georges,Mont Bally,46.53605582,6.296696938,4,12,11,2015,12/11/2015,311,57,64,32,22,512400,154500,51241545,512154,510150,512500,152500,310,1,0,0,0,-84.7375,-23.601,8.056160234,8,8,,Jura,-92.01,-92.01,-115.10,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015PURASA-6,PURASA-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.13281242,8.942890356,5,24,10,2015,24/10/2015,293,39,60,30,20,716250,110150,71621101,716110,715110,717500,112500,325,1,0,0,0,-84.7125,-24.49548139,4.661852022,8,5,,Versant sud des Alpes,-91.99,-91.99,-115.10,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015ROSAOR-8,ROSAOR-8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cimadera,NA,46.07696528,9.045424011,4,18,11,2015,18/11/2015,317,63,65,33,22,724300,104100,72431041,724104,720100,722500,102500,270,1,0,0,0,-84.65,-24.0908,7.40471045,8,7,,Versant sud des Alpes,-91.94,-91.94,-115.10,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016MEISHE 6,MEISHE 6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Valangin,Forêt de Bussy,47.00656973,6.879825369,6,14,11,2016,14/11/2016,313,59,64,32,22,557504,206320,55752063,557206,555205,557500,207500,297,1,0,0,0,-84.45075375,-23.82,5.36,8,5,,Jura,-91.78,-91.78,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016BIANRO-5,BIANRO-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Airolo,Roncaccio,46.52063046,8.599749724,5,30,10,2016,30/10/2016,299,45,61,31,21,689096,152807,68901528,689152,685150,687500,152500,310,1,0,0,0,-84.39666938,-23.51,5.04,8,5,,Versant sud des Alpes,-91.74,-91.74,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016CAVACO-7,CAVACO-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Onsernone,Calagno,46.2138818,8.690059301,6,8,11,2016,8/11/2016,307,53,63,32,21,696569,118818,69651188,696118,695115,697500,117500,285,1,0,0,0,-84.35742275,-23,6.35,8,6,,Versant sud des Alpes,-91.71,-91.71,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016SAVALU-1,SAVALU-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,La Brillaz,Les possessions ,46.7667744,7.043020483,5,7,11,2016,7/11/2016,306,52,63,32,21,569780,179587,56971795,569179,565175,567500,177500,330,1,0,0,0,-84.33308,-24.06,4.38,8,4,,Plateau,-91.69,-91.69,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2013ZUEBAR-4,ZUEBAR-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Riaz,Le Réservoir,46.64441589,7.022743097,6,5,11,2013,5/11/2013,304,50,62,31,21,568159,165993,56811659,568165,565165,567500,167500,330,1,0,0,0,-84.075,-48.11537191,4.532603273,8,5,,Plateau,-91.48,-91.48,-114.60,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015GARIJE-2,GARIJE-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Les Bayards,Bois des Envers,46.93362193,6.498312003,5,10,10,2015,10/10/2015,279,25,57,29,19,528395,198488,52831984,528198,525195,527500,197500,347,1,0,0,0,-83.9875,-24.752,3.963884624,8,4,,Jura,-91.41,-91.41,-114.50,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014ANKEFR-5,ANKEFR-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Buttes,"Montagne de Buttes, Mont Barré",46.89414736,6.511482136,6,29,10,2014,29/10/2014,298,44,61,31,21,529346,194088,52931940,529194,525190,527500,192500,340,1,0,0,0,-83.9375,-24.71928571,3.341536315,8,3,,Jura,-91.37,-91.37,-114.50,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014SAVAJE-1,SAVAJE-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Sorens,Prary,46.66222073,7.013642754,4,25,10,2014,25/10/2014,294,40,60,30,20,567473,167976,56741679,567167,565165,567500,167500,303,1,0,0,0,-83.8375,NA,NA,8,,,Plateau,-91.29,-91.29,-114.40,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016CAVAMA-5,CAVAMA-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lodano,Mugnèedi sotto,46.25646191,8.674631212,6,5,11,2016,5/11/2016,304,50,62,31,21,695304,123532,69531235,695123,695120,697500,122500,310,1,0,0,0,-83.78989088,-24.68,9.45,8,9,,Versant sud des Alpes,-91.25,-91.25,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014ANARGI-1,ANARGI-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Bogno,Cugnolo Corto,46.08491594,9.086776379,5,28,10,2014,28/10/2014,297,43,61,31,21,727480,105050,72741050,727105,725105,727500,107500,360,1,0,0,0,-83.7375,-24.27775,5.875613802,8,6,,Versant sud des Alpes,-91.21,-91.21,-114.30,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016MORAMA-7,MORAMA-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Novaggio,Cima Piencie,46.02525097,8.836824692,6,23,11,2016,23/11/2016,322,68,66,33,22,708267,98043,70820980,708098,705095,707500,97500,314,1,0,0,0,-83.70010225,-24.68,5.91,8,6,,Versant sud des Alpes,-91.18,-91.18,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015RICHAD-7,RICHAD-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Torricella,Monti di Torricella,46.07011144,8.904646435,4,10,11,2015,10/11/2015,309,55,63,32,21,713425,103125,71341031,713103,710100,712500,102500,290,1,0,0,0,-83.675,-24.77994376,6.514004104,8,7,,Versant sud des Alpes,-91.16,-91.16,-114.30,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2013ZUEBAR-2,ZUEBAR-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Cerniat,Les Bothey,46.66307744,7.175238393,6,31,10,2013,31/10/2013,300,46,61,31,21,579841,168017,57981680,579168,575165,577500,167500,330,1,0,0,0,-83.5875,-38.35783965,5.200508773,8,5,,versant nord des Alpes,-91.09,-91.09,-114.20,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2017GARIJC-4,GARIJC-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,NA,NA,46.96144163,6.591181015,3,25,10,2017,25/10/2017,294,40,60,30,20,535500,201500,53552015,535201,535200,537500,202500,352,1,0,0,0,-83.5228425,NA,3.933242618,8,4,,Jura,-91.04,-91.04,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015PRIOJE-5,PRIOJE-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Pampigny,La Bouennaz,46.58202315,6.399455949,6,23,11,2015,23/11/2015,322,68,66,33,22,520350,159500,52031595,520159,520155,522500,157500,316,1,0,0,0,-83.4125,-25.1635062,5.443982133,8,5,,Plateau,-90.95,-90.95,-114.00,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015MORAMA-8,MORAMA-8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Novaggio,Forcora,46.02579626,8.824000508,5,18,10,2015,18/10/2015,287,33,59,30,20,707273,98086,70720980,707098,705095,707500,97500,NA,1,0,0,0,-83.4125,-25.2344,8.231711788,8,8,,Versant sud des Alpes,-90.95,-90.95,-114.00,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2013MEISTHE6,MEISTHE6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,NA,Grandes Pradières,47.03698103,6.831628632,6,28,10,2013,28/10/2013,297,43,61,31,21,553865,209728,55382097,553209,550205,552500,207500,324,1,0,0,0,-82.9875,-8.811210013,5.890333274,8,6,,Jura,-90.61,-90.61,-113.70,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015GNOSDA-1,GNOSDA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Alpe Lierna,46.1221063,8.830676393,5,21,10,2015,21/10/2015,290,36,59,30,20,707600,108800,70761088,707108,705105,707500,107500,361,1,0,0,0,-82.9875,-25.0258,6.623028507,8,7,,Versant sud des Alpes,-90.61,-90.61,-113.70,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015REZZONICORO-9,REZZONICORO-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Bruzzella,Roccolo,45.88365316,9.072118104,5,3,11,2015,3/11/2015,302,48,62,31,21,726812,82657,72680826,726082,725080,727500,82500,360,1,0,0,0,-82.925,-25.4628,6.793389173,8,7,,Versant sud des Alpes,-90.56,-90.56,-113.60,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016ALTIAN-1,ALTIAN-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Prato,Garolgé,46.48225477,8.731824612,4,22,10,2016,22/10/2016,291,37,59,30,20,699300,148700,69931487,699148,695145,697500,147500,298,1,0,0,0,-82.8091755,-24.54,8.8,8,9,,Versant sud des Alpes,-90.47,-90.47,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014MEISHE4,MEISHE4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,La Paroisse,46.96682678,6.652594268,6,14,10,2014,14/10/2014,283,29,58,29,20,540180,202050,54012020,540202,540200,542500,202500,315,1,0,0,0,-82.725,-23.97728571,7.981415984,8,8,,Jura,-90.40,-90.40,-113.50,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2016ROSARE-1,ROSARE-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Carena,Bassa di carena,46.1739194,9.091669455,5,2,11,2016,2/11/2016,301,47,62,31,21,727650,114950,72761149,727114,725110,727500,112500,312,1,0,0,0,-82.7067855,-23.45,7.26,8,7,,Versant sud des Alpes,-90.39,-90.39,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015PURASA-4,PURASA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.13428958,8.946813585,5,24,10,2015,24/10/2015,293,39,60,30,20,716550,110320,71651103,716110,715110,717500,112500,320,1,0,0,0,-82.4,-24.09533499,3.430000682,8,3,,Versant sud des Alpes,-90.14,-90.14,-113.20,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2014YERMI002,YERMI002,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Hauteville,Le Saut,46.66896897,7.149035371,4,22,10,2014,22/10/2014,291,37,59,30,20,577838,168679,57781686,577168,575165,577500,167500,310,1,0,0,0,-82.25,NA,NA,8,,,versant nord des Alpes,-90.02,-90.02,-113.10,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2017TANTMAN-1,TANTMAN-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Capriasca,Pian Passamonte,46.0976626,8.98072077,5,31,10,2017,31/10/2017,300,46,61,31,21,719250,106300,71921063,719106,715105,717500,107500,284,1,0,0,0,-82.1289955,NA,5.890967068,8,6,,Versant sud des Alpes,-89.92,-89.92,NA,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015DENEPA5,DENEPA5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Riaz,Monts de Riaz,46.63999732,7.027230773,3,4,11,2015,4/11/2015,303,49,62,31,21,568500,165500,56851655,568165,565165,567500,167500,318,1,0,0,0,-82.1,-24.4562,4.016806418,8,4,,Plateau,-89.90,-89.90,-113.00,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
2015REZZONICORO-19,REZZONICORO-19,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Soragno,46.0299264,8.982439361,5,28,11,2015,28/11/2015,327,73,67,34,23,719531,98774,71950987,719098,715095,717500,97500,350,1,0,0,0,-82.05,-23.0418,6.668026838,8,7,,Versant sud des Alpes,-89.86,-89.86,-112.90,NA,,9,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",9,Abschuss
